"numero_dpe","date_derniere_modification_dpe","date_visite_diagnostiqueur","date_etablissement_dpe","date_reception_dpe","date_fin_validite_dpe","numero_dpe_remplace","numero_dpe_immeuble_associe","id_rnb","provenance_id_rnb","numero_rpls_logement","numero_immatriculation_copropriete","modele_dpe","version_dpe","methode_application_dpe","etiquette_dpe","etiquette_ges","type_batiment","annee_construction","periode_construction","type_installation_chauffage","type_installation_ecs","hauteur_sous_plafond","nombre_appartement","nombre_niveau_immeuble","nombre_niveau_logement","typologie_logement","appartement_non_visite","surface_habitable_immeuble","surface_habitable_logement","surface_tertiaire_immeuble","classe_inertie_batiment","classe_altitude","zone_climatique","adresse_ban","numero_voie_ban","nom_rue_ban","nom_commune_ban","code_postal_ban","code_insee_ban","code_departement_ban","code_region_ban","identifiant_ban","coordonnee_cartographique_x_ban","coordonnee_cartographique_y_ban","score_ban","statut_geocodage","adresse_brut","adresse_complete_brut","nom_commune_brut","code_postal_brut","numero_etage_appartement","position_logement_dans_immeuble","nom_residence","complement_adresse_batiment","complement_adresse_logement","indicateur_confort_ete","protection_solaire_exterieure","logement_traversant","presence_brasseur_air","inertie_lourde","isolation_toiture","deperditions_enveloppe","deperditions_ponts_thermiques","deperditions_murs","deperditions_planchers_hauts","deperditions_planchers_bas","deperditions_portes","deperditions_baies_vitrees","deperditions_renouvellement_air","qualite_isolation_enveloppe","qualite_isolation_murs","qualite_isolation_plancher_haut_comble_amenage","qualite_isolation_plancher_haut_comble_perdu","qualite_isolation_plancher_haut_toit_terrasse","qualite_isolation_plancher bas","qualite_isolation_menuiseries","ubat_w_par_m2_k","besoin_chauffage","besoin_ecs","besoin_refroidissement","apport_interne_saison_chauffe","apport_interne_saison_froide","apport_solaire_saison_chauffe","apport_solaire_saison_froide","conso_5_usages_ep","conso_5_usages_par_m2_ep","conso_chauffage_ep","conso_ecs_ep","conso_refroidissement_ep","conso_eclairage_ep","conso_auxiliaires_ep","conso_5 usages_ef","conso_5 usages_par_m2_ef","conso_chauffage_ef","conso_ecs_ef","conso_refroidissement_ef","conso_eclairage_ef","conso_auxiliaires_ef","emission_ges_5_usages","emission_ges_5_usages par_m2","emission_ges_chauffage","emission_ges_ecs","emission_ges_refroidissement","emission_ges_eclairage","emission_ges_auxiliaires","type_energie_n1","conso_5 usages_ef_energie_n1","conso_chauffage_ef_energie_n1","conso_ecs_ef_energie_n1","cout_total_5_usages_energie_n1","cout_chauffage_energie_n1","cout_ecs_energie_n1","emission_ges_5_usages_energie_n1","emission_ges_chauffage_energie_n1","emission_ges_ecs_energie_n1","type_energie_n2","conso_5 usages_ef_energie_n2","conso_chauffage_ef_energie_n2","conso_ecs_ef_energie_n2","cout_total_5_usages_energie_n2","cout_chauffage_energie_n2","cout_ecs_energie_n2","emission_ges_5_usages_energie_n2","emission_ges_chauffage_energie_n2","emission_ges_ecs_energie_n2","type_energie_n3","conso_5_usages_ef_energie_n3","conso_chauffage_ef_energie_n3","conso_ecs_ef_energie_n3","cout_total_5_usages energie_n3","cout_chauffage_energie_n3","cout_ecs_energie_n3","emission_ges_5_usages_energie_n3","emission_ges_chauffage_energie_n3","emission_ges_ecs_energie_n3","cout_total_5_usages","cout_chauffage","cout_ecs","cout_refroidissement","cout_eclairage","cout_auxiliaires","type_energie_principale_chauffage","type_generateur_chauffage_principal","type_installation_chauffage_n1","type_emetteur_installation_chauffage_n1","configuration_installation_chauffage_n1","description_installation_chauffage_n1","conso_chauffage_installation_chauffage_n1","surface_chauffee_installation_chauffage_n1","facteur_couverture_solaire_installation_chauffage_n1","facteur_couverture_solaire_saisi_installation_chauffage_n1","type_generateur_n1_installation_n1","type_energie_generateur_n1_installation_n1","usage_generateur_n1_installation_n1","description_generateur_chauffage_n1_installation_n1","conso_chauffage_generateur_n1_installation_n1","type_generateur_n2_installation_n1","type_energie_generateur_n2_installation_n1","usage_generateur_n2_installation_n1","description_generateur_chauffage_n2_installation_n1","conso_chauffage_generateur_n2_installation_n1","type_installation_chauffage_n2","type_emetteur_installation_chauffage_n2","configuration_installation_chauffage_n2","description_installation_chauffage_n2","conso_chauffage_installation_chauffage_n2","surface_chauffee_installation_chauffage_n2","facteur_couverture_solaire_installation_chauffage_n2","facteur_couverture_solaire_saisi_installation_chauffage_n2","type_generateur_n1_installation_n2","type_energie_generateur_n1_installation_n2","usage_generateur_n1_installation_n2","description_generateur_chauffage_n1_installation_n2","conso_chauffage_generateur_n1_installation_n2","type_generateur_n2_installation_n2","type_energie_generateur_n2_installation_n2","usage_generateur_n2_installation_n2","description_generateur_chauffage_n2_installation_n2","conso_chauffage_generateur_n2_installation_n2","type_energie_principale_ecs","type_generateur_chauffage_principal_ecs","besoin_ecs_batiment","besoin_ecs_logement","type_installation_ecs_n1","configuration_installation_ecs_n1","description_installation_ecs_n1","conso_ef_installation_ecs_n1"," nombre_logements_desservis_par_installation_ecs_n1","surface_habitable_desservie_par_installation_ecs_n1","type_installation_solaire_n1","production_ecs_solaire_installation_n1","facteur_couverture_solaire_n1","facteur_couverture_solaire_saisi_n1","type_generateur_n1_ecs_n1","type_energie_generateur_n1_ecs_n1","usage_generateur_n1_ecs_n1","description_generateur_n1_ecs_n1","volume_stockage_generateur_n1_ecs_n1","cop_generateur_n1_ecs_n1","conso_ef_generateur_n1_ecs_n1","date_installation_generateur_n1_ecs_n1","type_generateur_n2_ecs_n1","type_energie_generateur_n2_ecs_n1","usage_generateur_n2_ecs_n1","description_generateur_n2_ecs_n1","volume_stockage_generateur_n2_ecs_n1","cop_generateur_n2_ecs_n1","conso_ef_generateur_n2_ecs_n1","date_installation_generateur_n2_ecs_n1","type_ventilation","surface_ventilee","ventilation_posterieure_2012","type_generateur_froid","type_energie_climatisation","periode_installation_generateur_froid","description_generateur_froid","surface_climatisee","conso_refroidissement_annuel","categorie_enr","systeme_production_electricite_origine_renouvelable","presence_production_pv","surface_totale_capteurs_pv","nombre_module","production_electricite_pv_kwhep_par_an","electricite_pv_autoconsommee"
"2691E0052034A","2026-01-08","2025-08-14","2026-01-08","2026-01-08","2036-01-07","2591E2626071K",,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","C","C","appartement",,"1975-1977","collectif","collectif",2.5,1,,1,,,9000,100,,"Lourde","inférieur à 400m","H1a","4 Residence Tournemire 91940 Les Ulis","4","Residence Tournemire","Les Ulis","91940","91692","91","11","91692_a107_00004",638536.09,6843324.46,0.62,"adresse géocodée ban à l'adresse","14 Residence Tournemire","14 Residence Tournemire 91940 Les Ulis, France","Les Ulis, France",91940,0,,,"25/IMO/1747","5","insuffisant",0,1,0,1,0,199.2,17.4,28.6,0,0,0,84.5,68.7,"insuffisante","insuffisante",,"très bonne",,"très bonne","insuffisante",2.75,7062.8,1489.3,0,2970.6,0,2892.6,0,14033.7,140,9785.4,1993.7,0,359.1,1895.6,12965.7,129,9785.4,1993.7,0,189,997.7,1160.6,11,900.3,183.4,0,13,63.9,"Réseau de Chauffage urbain",11779.1,9785.4,1993.7,1050.8,873,177.9,1083.7,900.3,183.4,"Électricité",1186.7,0,0,266,0,0,76.9,0,0,,,,,,,,,,,1316.8,873,177.9,0,65.6,200.4,"Réseau de Chauffage urbain","Réseau de chaleur isolé","installation collective","Radiateur monotube avec robinet thermostatique sur réseau collectif eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Réseau de chaleur vertueux isolé avec équipement d'intermittence central collectif. Emetteur(s): radiateur monotube avec robinet thermostatique",9785.4,100,,,"Réseau de chaleur isolé","Réseau de Chauffage urbain","chauffage + ecs","Réseau de chaleur isolé",9785.4,,,,,,,,,,,,,,,,,,,,,,,,"Réseau de Chauffage urbain","Réseau de chaleur isolé",,,"installation collective","Un seul système d'ECS sans solaire","Combiné au système de chauffage",1993.7,1,100,"Non affecté",,,,"Réseau de chaleur isolé","Réseau de Chauffage urbain","chauffage + ecs","Réseau de chaleur isolé",0,,1993.7,,,,,,,,,,,,0,,,,,,,"réseau de chaleur ou de froid vertueux",,,,,0,
"2633E0049715P","2026-01-08","2022-09-12","2026-01-08","2026-01-08","2036-01-07",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","D","B","appartement",,"avant 1948","individuel","individuel",2.9,1,,1,,,,33.9,,"Lourde","inférieur à 400m","H2c",,,,,,,,,,,,,"adresse non géocodée ban car aucune correspondance trouvée","4 Rue Laboye
(étage 1 /appt 2: porte droite)","4 Rue Laboye
(étage 1 /appt 2: porte droite) 33000 BORDEAUX","BORDEAUX",33000,0,,,"LPM120922-02(02)",,"insuffisant",0,1,0,1,1,71.3,4.1,14.9,4.4,0,5.9,13.6,28.5,"très bonne","insuffisante",,"bonne",,"très bonne","insuffisante",0.3,1862.1,856.3,0,1104.6,0,647.6,0,6771,200,3411,2805.5,0,126.9,427.6,3563.7,105,1795.3,1476.6,0,66.8,225.1,256.8,7,141.8,96,0,4.6,14.4,"Électricité",3563.7,1795.3,1476.6,833.3,419.8,345.3,256.8,141.8,96,,,,,,,,,,,,,,,,,,,,,833.3,419.8,345.3,0,15.6,52.6,"Électricité","radiateur électrique NFC, NF** et NF***","installation individuelle","radiateur électrique NFC, NF** et NF***","Installation de chauffage simple","Radiateur électrique NFC, NF** et NF*** (système individuel)",1795.3,33.9,,,"radiateur électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Radiateur électrique à inertie (modélisé comme un radiateur NFC, NF** et NF***)",1795.3,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Autres ou inconnue",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (autres catégorie ou inconnue), contenance ballon 150 L",1476.6,1,33.9,"Non affecté",,,,"Ballon électrique à accumulation vertical Autres ou inconnue","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (autres catégorie ou inconnue)",150,,1476.6,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2531E0333731E","2026-01-08","2025-01-30","2025-01-30","2025-01-30","2035-01-29",,,"1QVEVSY4F47H","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.4,"dpe maison individuelle","C","C","maison",2004,"2001-2005",,,2.6,,,1,,,,103.2,,"Légère","inférieur à 400m","H2c","4 Rue Marguerite Yourcenar 31240 Saint-Jean","4","Rue Marguerite Yourcenar","Saint-Jean","31240","31488","31","76","31488_0429_00004",578605.92,6286670.99,0.58,"adresse géocodée ban à l'adresse","4 Rue Marguerite Yourcenar","4 Rue Marguerite Yourcenar 31240 ST JEAN","ST JEAN",31240,0,,,"31240/25/01/1798",,"moyen",1,1,0,0,1,232.6,27,44.4,9,25.2,10.3,20,96.8,"très bonne","bonne",,"très bonne",,"bonne","bonne",0.4,8194.1,1183,0,2517.2,0,1573.5,0,12661.8,122.6,9278.8,2060.4,0,448.2,1152.9,12035.3,116,9278.8,2060.4,0,194.9,501.2,2619.5,25,2106.3,467.7,0,13.4,32.1,"Gaz naturel",11339.2,9278.8,2060.4,1257.9,1029.3,228.6,2574,2106.3,467.7,"Électricité",696.1,0,0,241.7,0,0,45.5,0,0,,,,,,,,,,,1499.6,1029.3,228.6,0,67.7,174,"Gaz naturel","Chaudière gaz à condensation 2001-2015","installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Chaudière individuelle gaz à condensation installée entre 2001 et 2015 régulée, avec programmateur avec réduit. Emetteur(s): radiateur bitube avec robinet thermostatique",9278.8,103.2,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",9278.8,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation 2001-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",2060.4,1,103.2,"Non affecté",,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz à condensation installée entre 2001 et 2015",0,,2060.4,,,,,,,,,,"VMC SF Auto réglable de 2001 à 2012",103.2,0,,,,,,,"panneaux solaires photovoltaïques","Solaire Photovoltaïque",1,28.8,24,11929,
"2150E0774354U","2026-01-06","2021-07-01","2021-07-01","2021-11-25","2031-06-30",,,,,,,"DPE 3CL 2021 méthode logement",1.1,"dpe maison individuelle","C","C","maison",1985,"1983-1988",,,2.5,1,1,1,,0,64,64,,,,,"Résidence le Verger 50640 Le Teilleul",,"Résidence le Verger","Le Teilleul","50640","50591","50","28","50591_A061",414242.05,6833103.76,0.79,"adresse non géocodée ban car aucune correspondance trouvée","Résidence le Verger","Résidence le Verger50640 LE TEILLEUL","LE TEILLEUL",50640,,,,,,,,,,,,,,,,,,,,"bonne","bonne",,,"très bonne","bonne","très bonne",0.52,,,,,,,,7581.5,118.4,7170.1,0,0,278.2,419.7,3990.2,62.3,3117.4,0,0,121,182.5,256,4,246.3,0,0,8.3,11.7,"Électricité",3990.2,3117.4,0,727,568,0,302.7,246.3,0,,,,,,,,,,,,,,,,,,,,,727,568,0,0,22,33,"Électricité",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Non affecté",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2314E3333378M","2026-01-09","2023-09-19","2023-09-19","2023-10-04","2033-09-18",,"2314E3332853H","M2SW75REEZ38","Reprise RNB",,,"DPE 3CL 2021 méthode logement",2.3,"dpe appartement généré à partir des données DPE immeuble","D","D","appartement",1964,"1948-1974","mixte (collectif-individuel)","individuel",2.5,27,5,1,,0,1704,60,,"Très lourde","inférieur à 400m","H1a","5 Allée du Parc 14100 Lisieux","5","Allée du Parc","Lisieux","14100","14366","14","28","14366_1087_00005",498856.53,6897264.05,0.7,"adresse non géocodée ban car aucune correspondance trouvée","1/3/5 ALLEE DU PARC","1/3/5 ALLEE DU PARC14100 LISIEUX","LISIEUX",14100,,,,,"1-Bâtiment C-16-0152.03.01.0016.DPE.20230919",,,,,,,4966.3,1253.7,1118.4,35.4,145,3.6,906.1,1504.2,"moyenne","moyenne",,,,"insuffisante","moyenne",0.8,194699.3,33364.7,0,55615800,0,62345060,0,10353.9,172.5,7558.1,2021.6,0,75.7,100.7,9987.1,166.5,7558.1,2021.6,0,32.9,43.8,2201.2,36.6,1715.7,458.9,0,2.3,2.8,"Gaz naturel",9579.6,7558.1,2021.6,855.8,675.2,180.6,0,0,0,"Électricité",76.7,0,0,264.3,0,0,5.1,0,0,,,,,,,,,,,974,675.2,180.6,0,113.4,150.9,"Gaz naturel","Chaudière gaz à condensation 2001-2015","installation individuelle","Radiateur bitube sans robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Emission n°1",9759.6,60,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs","Chaudière gaz condensation entre 2001 et 2015",9759.6,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz à condensation 2001-2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Générateur mixte (chauffage + ecs)",2052.5,27,2.2,"Non affecté",,,,"Chaudière gaz à condensation 2001-2015","Gaz naturel","chauffage + ecs",,0,,2052.5,"2010-2014",,,,,,,,,"VMC SF Hygro B après 2012",60,1,,,,,,,,"Solaire Photovoltaïque",0,,,0,
"2647E0006686E","2026-01-04","2026-01-02","2026-01-04","2026-01-04","2036-01-03",,,"JDM6MANZ4DHT","Logiciel",,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","B","A","maison",,"1948-1974",,,2.3,,,2,,,,173.5,,"Moyenne","inférieur à 400m","H2c","3 Rue des Cosmonautes 47300 Pujols","3","Rue des Cosmonautes","Pujols","47300","47215","47","75","47215_0060_00003",517059.19,6368601.52,0.49,"adresse géocodée ban à l'adresse","3 Rue des Cosmonautes","3 Rue des Cosmonautes 47300 Pujols, France","Pujols, France",47300,0,,,"25/DEER/6035",,"insuffisant",0,1,0,0,1,560.9,23.6,255.6,11.9,46,5,84.7,134.1,"insuffisante","insuffisante",,"très bonne",,"insuffisante","moyenne",1.05,19664.7,1495,1770.6,3937.2,192.6,5069.5,1218.6,12981.2,74,9409.5,598.9,995.9,650.6,1326.3,6832.2,39,4952.4,315.2,524.2,342.4,698.1,513.6,2,391.2,20.5,33.5,23.6,44.7,"Électricité",6832.2,4952.4,315.2,1466.7,1063.2,67.7,513.6,391.2,20.5,,,,,,,,,,,,,,,,,,,,,1466.7,1063.2,67.7,112.5,73.5,149.9,"Électricité",,"installation individuelle","Radiateur bitube avec robinet thermostatique sur réseau individuel eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","PAC air/eau installée à partir de 2017 avec programmateur pièce par pièce, réseau isolé (système individuel). Emetteur(s): radiateur bitube avec robinet thermostatique",3221.6,117.5,,,"PAC air/eau installée après 2017","Électricité","chauffage","Electrique - PAC air/eau installée à partir de 2017",3221.6,,,,,,"installation individuelle","Soufflage d'air chaud (air soufflé) avec distribution par réseau aéraulique","Installation de chauffage simple","PAC air/air installée à partir de 2015 avec programmateur pièce par pièce, réseau isolé (système individuel)",1730.8,56,,,"PAC air/air installée à partir de 2015","Électricité","chauffage","Electrique - PAC air/air sans réseau de distribution installée à partir de 2015",1730.8,,,,,,"Électricité",,,,"installation individuelle","Un seul système d'ECS sans solaire","Chauffe-eau thermodynamique sur air ambiant (sur local non chauffé) installé à partir de 2015, contenance ballon 250 L",315.2,1,173.5,"Non affecté",,,,"CET sur air ambiant (sur local non chauffé) après 2014","Électricité","ecs","Electrique - Chauffe-eau thermodynamique sur air ambiant (sur local non chauffé) installé à partir de 2015",250,5.1,315.2,"A partir de 2015",,,,,,,,,,,0,"PAC air/air installée à partir de 2015","Électricité","A partir de 2015","Refroidissement - Electrique - Pompe à chaleur air/air",173.5,524.2,"Il existe plusieurs descriptifs ENR",,,,,0,
"2633E0027829V","2026-01-06","2026-01-06","2026-01-06","2026-01-06","2036-01-05",,,"CF597VQSE323","Logiciel",,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","C","B","appartement",,"avant 1948","individuel","individuel",2.5,1,,1,,,,74,,"Légère","inférieur à 400m","H2c","51 Cours Victor Hugo 33000 Bordeaux","51","Cours Victor Hugo","Bordeaux","33000","33063","33","75","33063_9315_00051",418061.14,6421537.73,0.82,"adresse géocodée ban à l'adresse","51 Cours Victor Hugo","51 Cours Victor Hugo 33000 Bordeaux, France","Bordeaux, France",33000,0,,,"2025/11818","2eme étage","insuffisant",0,1,0,0,0,130.5,6.8,39.5,0,0,6,24.2,54.1,"moyenne","moyenne",,"très bonne",,"très bonne","bonne",0.72,3954.7,1184.3,0,2004,0,1078.3,0,11731,158,7174.8,3429.7,0,277.2,849.3,6174.2,83,3776.2,1805.1,0,145.9,447,454.3,6,298.3,117.3,0,10.1,28.6,"Électricité",6174.2,3776.2,1805.1,1403.9,823.4,393.6,454.3,298.3,117.3,,,,,,,,,,,,,,,,,,,,,1403.9,823.4,393.6,0,31.8,155.2,"Électricité","Panneau rayonnant électrique NFC, NF** et NF***","installation individuelle","Panneau rayonnant NFC, NF** et NF***","Installation de chauffage simple","Panneau rayonnant électrique NFC, NF** et NF*** avec programmateur sans réduit (système individuel)",3776.2,74,,,"Panneau rayonnant électrique NFC, NF** et NF***","Électricité","chauffage","Electrique - Panneau rayonnant électrique NFC, NF** et NF***",3776.2,,,,,,,,,,,,,,,,,,,,,,,,"Électricité","Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles",,,"installation individuelle","Un seul système d'ECS sans solaire","Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles), contenance ballon 150 L",1805.1,1,74,"Non affecté",,,,"Ballon électrique à accumulation vertical Catégorie B ou 2 étoiles","Électricité","ecs","Electrique - Ballon électrique à accumulation vertical (catégorie B ou 2 étoiles)",150,,1805.1,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2624E0060261W","2026-01-09","2026-01-09","2026-01-09","2026-01-09","2036-01-08",,,"8XBYTY9G28H5","Logiciel",,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","C","C","appartement",,"1989-2000","individuel","individuel",2.5,1,,2,,,,88,,"Moyenne","inférieur à 400m","H2c","18 Rue de Vesone 24000 Périgueux","18","Rue de Vesone","Périgueux","24000","24322","24","75","24322_4220_00018",520392.54,6455598.8,0.65,"adresse géocodée ban à l'adresse","18 Rue de Vesone","18 Rue de Vesone 24000 PERIGUEUX","PERIGUEUX",24000,0,,,"DPE________108401811","Logement n°11","moyen",1,1,0,0,1,193.7,25.9,50,17.8,0,10,22.1,68,"bonne","moyenne",,"moyenne",,"très bonne","moyenne",0.48,5968.1,1271.6,0,2302.6,0,2136.3,0,13030.5,148,9169.2,2130.3,0,329.9,1401.1,12210.5,138,9169.2,2130.3,0,173.6,737.4,2624.2,29,2081.4,483.6,0,12,47.2,"Gaz naturel",11299.5,9169.2,2130.3,1254.1,1017.7,236.4,2565,2081.4,483.6,"Électricité",911,0,0,316.3,0,0,59.2,0,0,,,,,,,,,,,1570.4,1017.7,236.4,0,60.3,256,"Gaz naturel","Chaudière gaz standard 1991-2000","installation individuelle","Radiateur monotube avec robinet thermostatique sur réseau individuel eau chaude haute température(sup ou egal 65°C)","Installation de chauffage simple","Chaudière individuelle gaz  avec programmateur avec réduit. Emetteur(s): radiateur avec robinet thermostatique",9169.2,88,,,"Chaudière gaz standard 1991-2000","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz standard installée entre 1991 et 2000",9169.2,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chaudière gaz standard 1991-2000",,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",2130.3,1,88,"Non affecté",,,,"Chaudière gaz standard 1991-2000","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz standard installée entre 1991 et 2000",0,,2130.3,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2678E0063567C","2026-01-09","2026-01-08","2026-01-09","2026-01-09","2036-01-08",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe appartement individuel","D","D","appartement",1965,"1948-1974","collectif","individuel",2.8,1,,1,,,1048,60.8,,"Très lourde","inférieur à 400m","H1a",,,,,,,,,,,,,"adresse non géocodée ban car aucune correspondance trouvée","5 BIS RUE DE TOURVILLE","5 BIS RUE DE TOURVILLE 78100 SAINT GERMAIN EN LAYE","SAINT GERMAIN EN LAYE",78100,1,,,,"GAUCHE","bon",1,1,1,1,1,164.8,24.5,69.6,0,0,3.3,14.2,53.1,"insuffisante","insuffisante",,,"très bonne","très bonne","bonne",2.11,7101.5,1219.9,0,2003033.6,0,1057261.8,0,11826.4,194,9612.2,1639.6,0,218.4,356.2,11554.2,190,9612.2,1639.6,0,114.9,187.5,2574.1,42,2182,372.2,0,7.9,12,"Gaz naturel",11251.8,9612.2,1639.6,1309.1,1094,215.1,14.6,12.5,2.1,"Électricité",302.4,187.5,0,39.9,0,0,0.4,0.2,0,,,,,,,,,,,1414.1,1094,215.1,0,39.9,65.1,"Gaz naturel","Chaudière gaz à condensation après 2015","installation collective","Radiateur bitube sans robinet thermostatique sur réseau collectif eau chaude basse ou moyenne température(inf 65°C)","Installation de chauffage simple","Installation de chauffage seul classique",9612.2,60.8,,,"Chaudière gaz à condensation après 2015","Gaz naturel","chauffage","Générateur 1",9612.2,,,,,,,,,,,,,,,,,,,,,,,,"Gaz naturel","Chauffe-eau gaz à production instantanée après 2015",,,"installation individuelle","Un seul système d'ECS sans solaire","Installation ECS 1",1639.6,1,60.8,"Non affecté",,,,"Chauffe-eau gaz à production instantanée après 2015","Gaz naturel","ecs","Générateur Ecs 1",0,,1639.6,,,,,,,,,,,,0,,,,,,,,,,,,0,
"2671E0006693J","2026-01-04","2025-12-31","2026-01-04","2026-01-04","2036-01-03",,,,,,,"DPE 3CL 2021 méthode logement",2.6,"dpe maison individuelle","F","E","maison",1973,"1948-1974",,,2.5,,,1,,,,95.4,,"Moyenne","inférieur à 400m","H1c","358 Rue de Toulon 71410 Sanvignes-les-Mines","358","Rue de Toulon","Sanvignes-les-Mines","71410","71499","71","27","71499_0770_00358",798159.49,6618994.42,0.57,"adresse géocodée ban à l'adresse","358 Rue de Toulon","358 Rue de Toulon 71410 Sanvignes-les-Mines, France","Sanvignes-les-Mines, France",71410,0,,,"25PRIMALOT2702",,"insuffisant",0,1,0,0,1,519.9,39.1,160.3,28,125.3,20.2,43.9,103.1,"insuffisante","insuffisante",,"insuffisante",,"insuffisante","moyenne",1.34,24933.7,1248.2,0,2465.1,0,2920.3,0,35840.8,375,32704,2196.5,0,337.2,603.1,35395.4,370,32704,2196.5,0,177.5,317.4,5534.5,57,5003.3,498.6,0,12.2,20.3,"Gaz naturel",22613.6,20417.1,2196.5,2327.6,2101.5,226.1,5133.3,4634.7,498.6,"Bois – Bûches",12286.8,12286.8,0,516,516,0,368.6,368.6,0,"Électricité",494.9,0,0,171.8,0,0,32.6,0,0,3015.5,2617.5,226.1,0,61.6,110.2,"Gaz naturel",,"installation individuelle","Poêle bois","Installation de chauffage avec insert ou poêle bois en appoint","Chaudière individuelle gaz basse température installée entre 2001 et 2015 avec en appoint un insert installé avant 1990 réseau isolé. Emetteur(s): radiateur bitube avec robinet thermostatique",32704,95.4,,,"Chaudière gaz basse température 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz basse température installée entre 2001 et 2015",20417.1,"insert installé avant 1990","Bois – Bûches","chauffage","Bois - Insert installé avant 1990",12286.8,,,,,,,,,,,,,,,,,,,"Gaz naturel",,,,"installation individuelle","Un seul système d'ECS sans solaire","Combiné au système de chauffage",2196.5,1,95.4,"Non affecté",,,,"Chaudière gaz basse température 2001-2015","Gaz naturel","chauffage + ecs","Gaz Naturel - Chaudière gaz basse température installée entre 2001 et 2015",0,,2196.5,,,,,,,,,,,,0,,,,,,,"chauffage au bois",,,,,0,
